,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
605,Five Star Business Finance,0.07207207207207207,0.006050179901459074,0.0527647849650799,0.37391569842823325,0.00214771411906805,$1.40 ,2021/3/26,India,Other,"['Sequoia Capital India', ' Tiger Global Management', ' Tencent']",1.4,2021-03-26
606,ClickHouse,0.031031031031031032,0.0002483132296017771,0.007652416220548796,0.33503095441531383,0.0010640509662135996,$2.00 ,2021/10/28,United States,Data management & analytics,"['Lightspeed Venture Partners', ' Almaz Capital Partners', ' Altimeter Capital']",2.0,2021-10-28
607,Harry's Razor Company,0.06806806806806806,0.006224021472932345,0.05136112509498633,0.3849973300260107,0.0020345636838628727,$1.70 ,2018/2/16,United States,Consumer & retail,"['Thrive Capital', ' Tiger Global Management', ' Temasek']",1.7,2018-02-16
608,LifeMiles,0.006006006006006006,0.0,0.00048712196606664316,0.25856000462742035,0.0004880349559319957,$1.15 ,2015/7/13,Colombia,Other,['Advent International'],1.15,2015-07-13
609,TensTorrent,0.002002002002002002,0.001797388570935665,7.4197050783832454e-06,0.20854852781315755,0.0006128167252425563,$1.00 ,2021/5/5,Canada,Artificial intelligence,"['Eclipse Ventures', ' Fidelity Investments', ' Moore Capital Management']",1.0,2021-05-05
610,Nextiva,0.002002002002002002,0.0,3.42438730505222e-06,0.19847570586851018,0.0004785717845718847,$2.70 ,2021/9/14,United States,Internet software & services,['Goldman Sachs Asset Management'],2.7,2021-09-14
611,Kong,0.055055055055055056,0.002247271734134678,0.02656081582618556,0.3621467690712295,0.0017101201035508449,$1.40 ,2020/12/31,United States,Internet software & services,"['New Enterprise Associates', ' CRV', ' Index Ventures']",1.4,2020-12-31
612,Hopper,0.006006006006006006,0.0008469259202328724,0.00010101307600018991,0.24056583465185616,0.0006987211092534176,$3.00 ,2021/3/24,Canada,Travel,"['Capital One Growth Ventures', ' Citi Ventures', ' OMERS Ventures']",3.0,2021-03-24
613,Devo,0.06006006006006006,0.0031181839063742682,0.03609477081134989,0.36962570647747334,0.0018050602248163316,$1.50 ,2021/10/26,United States,Data management & analytics,"['Insight Partners', ' Kibo Ventures', ' Bessemer Venture Partners']",1.5,2021-10-26
614,Cabify,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.40 ,2018/1/22,Spain,Auto & transportation,"['Seaya Ventures', ' Otter Rock Capital', ' Rakuten']",1.4,2018-01-22
615,Orca Security,0.022022022022022022,0.0008843872446050677,0.003012249583329422,0.318723551410532,0.0009587560932341931,$1.80 ,2021/3/23,Israel,Cybersecurity,"['YL Ventures', ' Redpoint Ventures', ' GGV Capital']",1.8,2021-03-23
616,Hozon Auto,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$2.74 ,2021/10/25,China,Auto & transportation,"['HD Capital', ' Qihoo 360 Technology', ' China Fortune Land Development']",2.74,2021-10-25
617,Netlify,0.06006006006006006,0.0025138374406128957,0.028873584166407583,0.37565970821567835,0.0017212641997053132,$2.00 ,2021/11/17,United States,Internet software & services,"['Andreessen Horowitz', ' Kleiner Perkins Caufield & Byers', ' EQT Ventures']",2.0,2021-11-17
618,Via,0.008008008008008008,0.000558826060377372,0.0017565881404636705,0.27237552060007253,0.0006524941003745061,$3.30 ,2020/3/30,United States,Auto & transportation,"['83North', ' RiverPark Ventures', ' Pitango Venture Capital']",3.3,2020-03-30
619,LinkSure Network,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2015/1/1,China,Mobile & telecommunications,['N/A'],1.0,2015-01-01
620,Blockchain.com,0.055055055055055056,0.004770741330818567,0.021929784133509878,0.36279928577225873,0.0018077826839800904,$5.20 ,2021/2/17,United Kingdom,Fintech,"['Lightspeed Venture Partners', ' Google Ventures', ' Lakestar']",5.2,2021-02-17
621,Notion Labs,0.031031031031031032,7.502653129010736e-05,0.017398901596061445,0.33798338834008157,0.0009734267157739272,$10.00 ,2020/4/1,United States,Internet software & services,"['Index Ventures', ' Draft Ventures', ' Felicis Ventures']",10.0,2020-04-01
622,Lacework,0.02102102102102102,5.573974171431616e-05,0.007118983477810477,0.34287544249230073,0.0007503660987610251,$8.30 ,2021/1/7,United States,Cybersecurity,"['Sutter Hill Ventures', ' Liberty Global Ventures', ' Coatue Management']",8.3,2021-01-07
623,BitPanda,0.005005005005005005,0.0,0.00010811929945087405,0.24230277208616557,0.0005351541791552502,$4.11 ,2021/3/16,Austria,Fintech,"['Speedinvest', ' Valar Ventures', ' Uniqa Ventures']",4.11,2021-03-16
624,Urban Company,0.05905905905905906,0.0007938837614357555,0.0976301817214439,0.3613344165161123,0.0015230956068316376,$2.10 ,2021/4/27,India,E-commerce & direct-to-consumer,"['VY Capital', ' Accel', ' Elevation Capital']",2.1,2021-04-27
625,SonderMind,0.03203203203203203,0.0,0.013170106935176094,0.34302147121567905,0.0009948123564447954,$1.42 ,2021/7/28,United States,Health,"['Kickstart Fund', ' General Catalyst', ' Drive Capital']",1.42,2021-07-28
626,Airwallex,0.08208208208208208,0.007808221863552762,0.01730660784097901,0.3765378281507314,0.0024533621921149023,$5.50 ,2019/3/25,Australia,Fintech,"['DST Global', ' Sequoia Capital China', ' Tencent Holdings']",5.5,2019-03-25
627,Remote,0.0970970970970971,0.005782778119401325,0.058439584194701785,0.38721846846846847,0.0026221013403782837,$1.00 ,2021/7/13,United States,Fintech,"['Index Ventures', ' Sequoia Capital', ' General Catalyst']",1.0,2021-07-13
628,Pharmapacks,0.003003003003003003,0.0,2.1717694316611264e-06,0.19610772203905877,0.0007277207948513473,$1.10 ,2020/11/12,United States,E-commerce & direct-to-consumer,['The Carlyle Group'],1.1,2020-11-12
629,Gemini,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$7.10 ,2021/11/19,United States,Fintech,"['Morgan Creek Digital', ' Marcy Venture Partners', ' 10T Fund']",7.1,2021-11-19
630,Splashtop,0.023023023023023025,0.00046126725007609494,0.009056151434489,0.33322896748631126,0.0008618456711218241,$1.00 ,2021/1/27,United States,Internet software & services,"['Storm Ventures', ' DFJ DragonFund', ' New Enterprise Associates']",1.0,2021-01-27
631,Mixpanel,0.08208208208208208,0.00234560542078065,0.05696835594886635,0.38280152776350496,0.0021597492349029815,$1.05 ,2021/11/15,United States,Internet software & services,"['Bain Capital Tech Opportunities', ' Andreessen Horowitz', ' Sequoia Capital']",1.05,2021-11-15
632,Fever Labs,0.06006006006006006,0.006433820205160121,0.09772254510088947,0.35956000643500646,0.0017823275284940944,$1.00 ,2022/1/26,United States,Internet software & services,"['Accel', ' 14W', ' GS Growth']",1.0,2022-01-26
633,PicsArt,0.08708708708708708,0.009190043886139894,0.0664116666190147,0.4011027960231147,0.002349055997613241,$1.00 ,2021/8/26,United States,Mobile & telecommunications,"['Sequoia Capital', ' DCM Ventures', ' Insight Partners']",1.0,2021-08-26
634,Cameo,0.04704704704704705,0.0015003999349084381,0.01276911424399588,0.3677691390020157,0.0015056526072759007,$1.00 ,2021/3/30,United States,Internet software & services,"['Lightspeed Venture Partners', ' Kleiner Perkins Caufield & Byers', ' Origin Ventures']",1.0,2021-03-30
635,Stytch,0.050050050050050046,0.0017886794045416854,0.026502260338997066,0.36279928577225873,0.0015223610270148672,$1.00 ,2021/11/18,United States,Cybersecurity,"['Index Ventures', ' Benchmark', ' Thrive Capital']",1.0,2021-11-18
636,Calendly,0.009009009009009009,0.0012547299779089886,0.0015281192415446425,0.2961082405935347,0.0006121231845379655,$3.00 ,2021/1/26,United States,Internet software & services,"['ICONIQ Capital', ' OpenView Venture Partners']",3.0,2021-01-26
637,PPRO,0.007007007007007007,0.00039560391286777525,0.0001649428220116525,0.24881508014038134,0.0006806263963660032,$1.00 ,2021/1/19,United Kingdom,Fintech,"['Wellington Management', ' Eurazeo', ' Citi Ventures']",1.0,2021-01-19
638,Whoop,0.005005005005005005,0.0008924079982961141,0.0006018848676572551,0.25674670526439736,0.0005932623662420711,$3.60 ,2020/10/28,United States,E-commerce & direct-to-consumer,"['NextView Ventures', ' Promus Ventures', ' Two Sigma Ventures']",3.6,2020-10-28
639,K Health,0.003003003003003003,0.003592771127841268,0.0015771097816602855,0.2571565818692255,0.0008983200617456563,$1.50 ,2021/1/19,United States,Health,"['Max Ventures', ' Mangrove Capital Partners', ' 14W']",1.5,2021-01-19
640,GlobalBees,0.03303303303303303,0.0004740485414566766,0.013639361973951814,0.3290091562150385,0.0010521150581344534,$1.10 ,2021/12/28,India,E-commerce & direct-to-consumer,"['Chiratae Ventures', ' SoftBank Group', ' Trifecta Capital']",1.1,2021-12-28
641,Komodo Health,0.04704704704704705,0.0007565094428299648,0.024754755139860096,0.35449578099225987,0.001360576882930103,$3.30 ,2020/5/22,United States,Health,"['Andreessen Horowitz', ' IA Ventures', ' Felicis Ventures']",3.3,2020-05-22
642,Clari,0.04804804804804805,0.0007930868215665077,0.039063515598725694,0.35574841626078374,0.001357012637541556,$2.60 ,2021/3/3,United States,Internet software & services,"['Sequoia Capital', ' Bain Capital Ventures', ' enaya Capital']",2.6,2021-03-03
643,Shield AI,0.044044044044044044,0.001654269840466122,0.025307203588588293,0.3543398215637547,0.001316829147516446,$1.00 ,2021/8/24,United States,Artificial intelligence,"['Andreessen Horowitz', ' Homebrew', ' Point72 Ventures']",1.0,2021-08-24
644,Toss,0.04904904904904905,0.0060357858967244405,0.015231125781397398,0.36020322648229625,0.001720050573581559,$7.40 ,2018/12/9,South Korea,Fintech,"['Bessemer Venture Partners', ' Qualcomm Ventures', ' Kleiner Perkins Caufield & Byers']",7.4,2018-12-09
645,Flock Freight,0.026026026026026026,0.000652549136605055,0.014894076760650889,0.3321296554286245,0.0009049152701421771,$1.30 ,2021/10/20,United States,"Supply chain, logistics, & delivery","['SignalFire', ' GLP Capital Partners', ' Google Ventures']",1.3,2021-10-20
646,Emerging Markets Property Group,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2020/4/28,United Arab Emirates,Other,"['OLX Group', ' KCK Group', ' EXOR Seeds']",1.0,2020-04-28
647,Opentrons,0.022022022022022022,0.001479775972060887,0.005496539379600104,0.3149841276552266,0.0009035841876504996,$1.80 ,2021/9/23,United States,Hardware,"['SOSV', ' Khosla Ventures', ' Lerer Hippeau']",1.8,2021-09-23
648,Pacaso,0.018018018018018018,0.0006563286535162401,0.004012114059369558,0.3042744293216526,0.0009939424127194865,$1.50 ,2021/3/24,United States,Fintech,"['Global Founders Capital', ' Shea Ventures', ' Greycroft']",1.5,2021-03-24
649,ReliaQuest,0.01001001001001001,0.0016700154627702244,0.0011622030672133403,0.2861152449074296,0.0007901466449370706,$1.00 ,2021/12/1,United States,Cybersecurity,"['KKR', ' FTV Capital', ' Ten Eleven Ventures']",1.0,2021-12-01
650,MX Technologies,0.007007007007007007,0.0012048926064415302,0.0020894696498664793,0.2772510892992821,0.0005772683230214663,$1.90 ,2021/1/13,United States,Fintech,"['Point72 Ventures', ' Pelion Venture Partners', ' Commerce Ventures']",1.9,2021-01-13
651,CaptivateIQ,0.1061061061061061,0.003933964674759659,0.13161273791401157,0.3896538047481444,0.002645740014480373,$1.25 ,2022/1/26,United States,Fintech,"['Sequoia Capital', ' Y Combinator', ' Accel']",1.25,2022-01-26
652,Rapyd,0.035035035035035036,0.0017838978106155944,0.013288684171004695,0.343753484598555,0.001191115244654224,$8.75 ,2019/12/3,United Kingdom,Fintech,"['Target Global', ' General Catalyst', ' Durable Capital Partners']",8.75,2019-12-03
653,Star Charge,0.007007007007007007,0.0,0.0011126662643096462,0.2753553553553553,0.0004963258376327738,$2.41 ,2021/5/19,China,Auto & transportation,"['Shunwei Capital Partners', ' China Media Group', ' Guangzhou Huiyin Aofeng Equity Investment Fund']",2.41,2021-05-19
654,Project44,0.008008008008008008,0.0010177514943975911,0.0018079527425346091,0.28621692054527875,0.0006248057366654391,$2.62 ,2021/6/1,United States,"Supply chain, logistics, & delivery","['Emergence Capital Partners', ' 8VC', ' Chicago Ventures']",2.62,2021-06-01
655,Symphony,0.016016016016016016,0.0003112265717740631,0.0025302012400158355,0.3130254234024152,0.0007219617865687148,$1.40 ,2017/5/16,United States,Fintech,"['BNP Paribas', ' Goldman Sachs', ' Google']",1.4,2017-05-16
656,Ro,0.03903903903903904,0.000834022338721698,0.014726842782508607,0.3470118114667877,0.001226533578528422,$5.00 ,2020/7/27,United States,Health,"['Initialized Capital', ' General Catalyst', ' SignalFire']",5.0,2020-07-27
657,BigPanda,0.02002002002002002,0.0019330716114528957,0.0034521590605862285,0.31085079676357175,0.001003629373440024,$1.20 ,2022/1/12,United States,Artificial intelligence,"['Advent International', ' Battery Ventures', ' Sequoia Capital Israel']",1.2,2022-01-12
658,Revolution Precrafted,0.002002002002002002,0.0,1.2639595099119778e-05,0.20216225261405985,0.000657492138047883,$1.00 ,2017/10/23,Philippines,Other,"['K2 Global', ' 500 Startups']",1.0,2017-10-23
659,Unacademy,0.03203203203203203,0.0022643772336286973,0.01565779240184448,0.3310375727145147,0.0011808582000481373,$3.44 ,2020/9/2,India,Edtech,"['Blume Ventures', ' Nexus Venture Partners', ' Sequoia Capital India']",3.44,2020-09-02
660,FalconX,0.05205205205205205,0.004135368073691181,0.04794762157840457,0.3709877542212871,0.0016384120977051397,$3.75 ,2021/8/10,United States,Fintech,"['Tiger Global Management', ' American Express Ventures', ' B Capital Group']",3.75,2021-08-10
661,ShipBob,0.001001001001001001,0.0,0.0015704981369550144,0.2568285760250046,0.0001860365845022399,$1.00 ,2021/6/29,United States,"Supply chain, logistics, & delivery","['Hyde Park Venture Partners', ' FundersClub. Bain Capital Ventures']",1.0,2021-06-29
662,Deel,0.06306306306306306,0.002744237199659249,0.04100743668736149,0.3713298360601265,0.0018042761455612398,$5.50 ,2021/4/21,United States,Fintech,"['Andreessen Horowitz', ' Spark Capital', ' Y Combinator']",5.5,2021-04-21
663,DriveWealth,0.058058058058058054,0.0014777512393628147,0.09770933463790332,0.357644056134287,0.001515789984141269,$2.85 ,2021/8/20,United States,Fintech,"['Point72 Ventures', ' Route 66 Ventures', ' Accel']",2.85,2021-08-20
664,Reltio,0.006006006006006006,6.711195560931034e-05,0.0004959132810379229,0.2771556828680022,0.0004205631694987919,$1.70 ,2021/11/4,United States,Data management & analytics,"['Crosslink Capital', ' .406 Ventures', ' Sapphire Ventures']",1.7,2021-11-04
665,OpenWeb,0.04204204204204204,0.00041868987012058114,0.03428600883549144,0.3541839993027328,0.001231786036415316,$1.00 ,2021/11/9,United States,Internet software & services,"['Insight Partners', ' AltaIR Capital', ' Norma Investments']",1.0,2021-11-09
666,Elemy,0.036036036036036036,0.00019300416011020863,0.014737644038966751,0.3452269243096504,0.0010973366462934731,$1.15 ,2021/10/6,United States,Health,"['General Catalyst', ' Bling Capital', ' Felicis Ventures']",1.15,2021-10-06
667,Aprogen,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.04 ,2019/5/31,South Korea,Health,"['Lindeman Asia Investment', ' Nichi-Iko Pharmaceutical']",1.04,2019-05-31
668,Formlabs,0.008008008008008008,0.0006135288375709594,0.0005932443441196131,0.2838965154791732,0.0005838764216932838,$2.00 ,2018/8/1,United States,Hardware,"['Pitango Venture Capital', ' DFJ Growth Fund', ' Foundry Group']",2.0,2018-08-01
669,YH Global,0.0,0.0,1.6061835351655795e-59,0.0,0.0001624255549540131,$1.00 ,2017/9/21,China,"Supply chain, logistics, & delivery","['Co-Energy Finance', ' Grandland']",1.0,2017-09-21
670,BharatPe,0.06706706706706707,0.006493180410601775,0.04376348758564589,0.37013530074191836,0.001979194285371763,$2.85 ,2021/7/30,India,Fintech,"['Insight Partners', ' Sequoia Capital India', ' BEENEXT']",2.85,2021-07-30
671,Meero,0.014014014014014014,0.0005672717709169701,0.002946263709283058,0.2980808343502644,0.0008416786558496709,$1.00 ,2019/6/18,France,Artificial intelligence,"['Aglae Ventures', ' Global Founders Capital', ' Alven Capital']",1.0,2019-06-18
672,Meesho,0.03003003003003003,0.001052043274448527,0.013788584600104823,0.3278039944706611,0.0010704103095009732,$4.90 ,2021/4/5,India,Internet software & services,"['Venture Highway', ' Sequoia Capital India', ' Prosus Ventures']",4.9,2021-04-05
673,Nature's Fynd,0.001001001001001001,0.0,6.89850575490983e-50,0.001001001001001001,0.001082837033026526,$1.00 ,2021/7/19,United States,Other,"['Danone Manifesto Ventures', ' 1955 Capital', ' Breakthrough Energy Ventures']",1.0,2021-07-19
674,Astranis Space Technologies,0.04204204204204204,0.0003883373434345173,0.023736769410516025,0.35356207832063846,0.0012216391950006364,$1.40 ,2021/4/14,United States,Mobile & telecommunications,"['Refactor Capital', ' Andreessen Horowitz', ' Fifty Years Fund']",1.4,2021-04-14
675,HEYTEA,0.04504504504504504,0.0,0.00831822369303355,0.32371961994148485,0.001348856867193774,$9.28 ,2019/7/1,China,Other,"['Sequoia Capital China', ' Tencent Investment', ' BA Capital']",9.28,2019-07-01
676,Ethos Technologies,0.11411411411411411,0.005717536020162679,0.13279714859012032,0.3940383632164454,0.002885831639797732,$2.70 ,2021/5/11,United States,Fintech,"['Sequoia Capital', ' Google Ventures', ' Accel']",2.7,2021-05-11
677,Opay,0.050050050050050046,0.0007553911832403979,0.008635340765338508,0.3247638767800058,0.0015473188350162684,$2.00 ,2021/8/23,Nigeria,Fintech,"['Sequoia Capital China', ' Source Code Capital', ' Redpoint Ventures China']",2.0,2021-08-23
678,VerbIT,0.002002002002002002,0.0,0.001080883122514229,0.2669587054737867,0.00021847582627828943,$2.00 ,2021/6/8,Israel,Artificial intelligence,"['ClalTech', ' Vertex Ventures', ' Oryzn Capital']",2.0,2021-06-08
679,SVOLT Energy,0.022022022022022022,0.00046727965473249936,0.002360836389721961,0.3070584881488427,0.0009252841809801595,$1.16 ,2020/6/8,China,Auto & transportation,"['IDG Capital', ' Bank Of China Group Investment', '', ' SDIC CMC Investment Management']",1.16,2020-06-08
